Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
tetG,blaCARB_2,0.25491808,0.035404902,0.247892979,0.26194318,4.21099201,0.469693752,4.117794579,4.30418944
tetG,aac6p_Il,0.253145206,0.032937608,0.24660967,0.259680742,4.614071757,0.45793961,4.523206603,4.704936911
tetG,aac6p,0.252041435,0.03015764,0.246057505,0.258025365,14.98297707,2.91612131,14.40435534,15.5615988
tetG,aac6p_Ib,0.251612472,0.027954444,0.246065704,0.25715924,6.206191549,0.662951897,6.07464751,6.337735588
tetG,aadA7,0.250001135,0.055061897,0.23907566,0.26092661,3.84069762,0.807974395,3.680377971,4.001017269
tetG,aac6p_Ibp,0.248507444,0.044226229,0.239732,0.257282887,3.894108738,0.578421808,3.779337303,4.008880174
tetG,aac3_Id,0.24808858,0.047287501,0.238705714,0.257471446,3.875299607,0.696254039,3.7371477,4.013451513
tetG,aadA2,0.246922017,0.037460039,0.239489132,0.254354901,4.202809554,0.520626624,4.099505936,4.306113171
tetG,blaOXA_56,0.240897221,0.056262447,0.229733531,0.252060911,3.679162487,0.814385012,3.517570832,3.840754142
tetG,blaVEB_9,0.237309315,0.039358912,0.229499653,0.245118977,3.76464878,0.637087336,3.63823683,3.891060729
tetG,aac6p_Ib3,0.236831385,0.04163942,0.228569221,0.245093549,3.671937869,0.703547849,3.532338713,3.811537026
tetG,aadA1,0.236324537,0.030498041,0.230273065,0.24237601,4.800391102,0.533604954,4.694512303,4.906269902
tetG,cmlA6,0.235896486,0.05518683,0.224946221,0.24684675,3.580262728,0.813067051,3.418932585,3.74159287
tetG,tetA,0.227540039,0.042596311,0.219088007,0.235992071,3.589148986,0.624420895,3.465250333,3.713047638
tetG,blaSPM_1,0.224365731,0.058066507,0.212844076,0.235887386,3.409462202,0.837260805,3.243331494,3.57559291
tetG,qnrVC1,0.223713793,0.047185684,0.214351129,0.233076456,3.498497716,0.65713419,3.368108036,3.628887396
tetG,dfrA1,0.222048548,0.044602611,0.213198423,0.230898674,3.46861412,0.629551398,3.343697465,3.593530776
tetG,dfrB5,0.214468322,0.035047425,0.207514153,0.221422492,3.39765622,0.563973848,3.285751573,3.509560867
