Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
gyrA_T82I,aad9,0.042877006,0.00929282,0.01979236,0.065961651,0.895480466,0.013590247,0.86172042,0.929240512
cfrC,vanZ1,0.713470746,0.025223198,0.65081285,0.776128642,0.889333767,0.003030371,0.881805909,0.896861626
gyrA_T82I,aadE,0.122349192,0.021052163,0.07005272,0.174645664,0.885216946,0.021576044,0.831619081,0.938814811
dfrF,gyrA_T82I,0.258460053,0.047925714,0.139405979,0.377514127,0.88430923,0.144440029,0.525500307,1.243118154
gyrB_D426V,ant6_Ia,0.052403327,0.010168167,0.0271442,0.077662453,0.882419966,0.188386868,0.414441042,1.35039889
gyrB_I139R,vanZ1,0.716583852,0.049583669,0.593411189,0.839756515,0.881653485,0.037559948,0.788349401,0.974957569
ant6_Ia,gyrB_D426V,0.01963643,0.012522728,-0.011471751,0.050744611,0.879390112,0.195953663,0.392614228,1.366165996
ermB,tet40,0.059968602,0.018007056,0.015236596,0.104700608,0.878218186,0.050192798,0.753532363,1.002904009
gyrB_S416A,blaCDD,0.870729771,0.028947873,0.798819269,0.942640273,0.872668452,0.028782259,0.801169358,0.944167545
blaCDD_1,gyrB_S416A,0.197472897,0.010672646,0.170960573,0.22398522,0.8715686,0.016705053,0.830070946,0.913066253
erm52,gyrA_T82I,0.254191745,0.082185707,0.050031131,0.45835236,0.868876369,0.26398998,0.213088904,1.524663835
gyrB_S366V,gyrA_T82I,0.257149627,0.010366437,0.23139797,0.282901283,0.861787617,0.016257052,0.82140286,0.902172373
gyrA_T82I,dfrF,0.033760887,0.014777761,-0.002949106,0.07047088,0.854984752,0.177899948,0.413056782,1.296912721
ant6_Ia,blaCDD_2,0.086880993,0.004796656,0.074965439,0.098796548,0.853147789,0.060305223,0.70334131,1.002954268
tet40,gyrA_T82I,0.250352353,0.013112948,0.217777984,0.282926723,0.852871777,0.020484194,0.801986219,0.903757335
gyrB_D426V,vanZ1,0.67732865,0.101678629,0.424744933,0.929912368,0.848431409,0.158886628,0.453735145,1.243127674
gyrA_T82I,erm52,0.014873261,0.00683476,-0.002105224,0.031851746,0.8483576,0.314523796,0.067037177,1.629678024
blaCDD_2,ant6_Ia,0.051410648,0.007390154,0.033052489,0.069768808,0.84750354,0.062346638,0.692625904,1.002381175
aph2pp_If,ant6_Ia,0.050281648,0.018728352,0.003757844,0.096805452,0.846537808,0.322259062,0.046001918,1.647073698
ant6_Ia,aph2pp_If,0.015658967,0.002372361,0.009765696,0.021552237,0.845116747,0.334399614,0.014422055,1.675811438
gyrA_T82I,gyrB_S366V,0.166139202,0.010632208,0.139727333,0.192551072,0.844991168,0.016522872,0.80394608,0.886036257
gyrB_S416A,blaCDD_1,0.029074622,0.004924532,0.016841407,0.041307838,0.844664947,0.019420611,0.796421474,0.89290842
spw,blaCDD_2,0.08562513,0.009488325,0.062054823,0.109195437,0.843862614,0.111081497,0.56792088,1.119804349
ermB,gyrB_S416A,0.196749725,0.005036804,0.184237609,0.209261841,0.842811289,0.025641976,0.779113089,0.906509489
gyrB_S416A,ermB,0.193061373,0.024826178,0.131389728,0.254733018,0.841610318,0.030320384,0.766290308,0.916930328
erm52,vanS_Cd,0.544902946,0.099794716,0.296999127,0.792806764,0.839990374,0.167005654,0.425125332,1.254855416
blaCDD_2,spw,0.03800245,0.015295914,5.29E-06,0.075999607,0.835398116,0.117441766,0.543656595,1.127139636
vanS_Cd,dfrF,0.034427031,0.011778727,0.005167051,0.063687012,0.827258955,0.144093667,0.469310443,1.185207467
gyrB_D426V,vanR_Cd,0.541534787,0.083983942,0.332907109,0.750162464,0.826868464,0.149609686,0.455217401,1.198519526
gyrB_S416A,vanZ1,0.682270804,0.028813346,0.610694485,0.753847123,0.817382275,0.011079113,0.789860234,0.844904317
gyrA_T82I,tet40,0.057411519,0.018110964,0.012421391,0.102401646,0.815064542,0.024915768,0.753170343,0.876958742
spw,gyrB_S366A,0.093683382,0.037404491,0.000765475,0.186601289,0.802117369,0.42604436,-0.256235492,1.860470231
vanZ1,sat4,0.025110319,0.004233625,0.014593411,0.035627227,0.798985731,0.077530904,0.606388287,0.991583174
cfrC,gyrA_T82I,0.233419605,0.016910383,0.191411884,0.275427326,0.798976944,0.039176983,0.701655922,0.896297966
gyrB_S366A,spw,0.038116515,0.028238866,-0.032032717,0.108265746,0.793224329,0.454264241,-0.335230604,1.921679262
gyrB_I139R,tetM,0.176507385,0.023877403,0.117192629,0.235822142,0.786132432,0.098755753,0.540809542,1.031455321
vanG,dfrF,0.033759304,0.012113173,0.003668514,0.063850093,0.784232557,0.190209609,0.311725694,1.256739419
vanT_Cd,dfrF,0.033759304,0.012113173,0.003668514,0.063850093,0.784232557,0.190209609,0.311725694,1.256739419
erm52,vanG,0.508278798,0.131199106,0.18236215,0.834195445,0.778985588,0.21913439,0.234625587,1.32334559
erm52,vanT_Cd,0.508278798,0.131199106,0.18236215,0.834195445,0.778985588,0.21913439,0.234625587,1.32334559
gyrB_I139R,aadE,0.106520197,0.021608929,0.052840642,0.160199752,0.773443549,0.084831394,0.562710684,0.984176414
aadE,gyrB_I139R,0.099337076,0.005438553,0.085826962,0.112847189,0.772277596,0.081899644,0.568827603,0.975727589
vanZ1,aph3p_IIIa,0.024148005,0.005565783,0.010321834,0.037974175,0.767325604,0.099226697,0.520832823,1.013818384
tetM,gyrB_I139R,0.100646505,0.002889103,0.093469576,0.107823434,0.766853401,0.105750885,0.50415364,1.029553161
aad9,gyrB_I139R,0.095920758,0.011468707,0.06743091,0.124410606,0.754561887,0.033498117,0.67134795,0.837775823
gyrA_T82I,cfrC,0.018671886,0.004584407,0.007283587,0.030060185,0.743248405,0.045171325,0.631036613,0.855460196
blaCDD,gyrB_S366A,0.121075244,0.025587399,0.057512622,0.184637866,0.740721201,0.035192988,0.653296973,0.828145428
gyrB_I139R,aad9,0.035335613,0.007159382,0.017550721,0.053120504,0.73848022,0.0311933,0.660991766,0.815968673
vanZ1,gyrB_S366A,0.114398394,0.025303837,0.051540178,0.17725661,0.735774491,0.050079498,0.61137012,0.860178861
blaCDD,gyrB_D426V,0.022238364,0.014118632,-0.012834263,0.05731099,0.724660752,0.31714281,-0.063165661,1.512487166
aac6p_Ie_aph2pp_Ia,gyrB_S366V,0.137076637,0.009849245,0.112609755,0.161543518,0.721996607,0.092270648,0.492783611,0.951209603
aac6p_Ie_aph2pp_Ia,tet40,0.048571463,0.015083407,0.011102202,0.086040724,0.721833874,0.145651038,0.360016638,1.083651111
tet40,aac6p_Ie_aph2pp_Ia,0.038900432,0.006557907,0.022609687,0.055191176,0.720292382,0.143076684,0.364870197,1.075714567
aac6p_Ie_aph2pp_Ia,gyrB_S416A,0.164131649,0.013508399,0.130574926,0.197688372,0.718340452,0.087252378,0.50159353,0.935087374
blaCDD,cfrC,0.022969667,0.00543267,0.009474168,0.036465167,0.716500374,0.058408732,0.57140504,0.861595707
gyrB_D426V,vanS_Cd,0.463452484,0.069781248,0.290106254,0.636798713,0.712535825,0.123103297,0.406730282,1.018341367
gyrB_S416A,gyrA_T82I,0.221326753,0.003052494,0.213743938,0.228909568,0.71246271,0.016659337,0.671078623,0.753846796
aad9,tet40,0.047699269,0.020408875,-0.002999185,0.098397724,0.710181048,0.251143767,0.086305346,1.33405675
tet40,aad9,0.033166422,0.014280873,-0.002309233,0.068642076,0.70601484,0.251112943,0.082215709,1.329813972
cfrB,gyrA_T82I,0.206642617,0.085584189,-0.005960295,0.41924553,0.704946463,0.283182746,0.001481524,1.408411402
aad9,gyrB_S366A,0.087865996,0.025759931,0.023874778,0.151857213,0.701313433,0.076516168,0.511236734,0.891390132
vanS_Cd,erm52,0.013979992,0.004333986,0.003213773,0.024746211,0.700742033,0.330543929,-0.120374606,1.521858673
aph2pp_If,vanZ1,0.553104898,0.233742149,-0.02754279,1.133752586,0.695266147,0.321368012,-0.103056251,1.493588545
gyrA_T82I,gyrB_S416A,0.171837566,0.007618597,0.152911923,0.190763209,0.69418175,0.01809418,0.649233315,0.739130185
gyrB_S366V,aac6p_Ie_aph2pp_Ia,0.039971057,0.01121209,0.012118682,0.067823432,0.6915672,0.097974435,0.44818521,0.93494919
gyrB_S366A,aad9,0.032735032,0.006250903,0.01720693,0.048263135,0.684412244,0.073139248,0.502724278,0.866100209
gyrB_S416A,aac6p_Ie_aph2pp_Ia,0.039849388,0.011397456,0.011536539,0.068162237,0.677564738,0.09393125,0.444226577,0.910902899
cfrB,vanS_Cd,0.435541427,0.014083973,0.4005549,0.470527955,0.667286381,0.003339984,0.6589894,0.675583361
gyrB_D426V,vanG,0.436561486,0.075464161,0.249098117,0.624024854,0.666490289,0.134004195,0.333605416,0.999375162
gyrB_D426V,vanT_Cd,0.436561486,0.075464161,0.249098117,0.624024854,0.666490289,0.134004195,0.333605416,0.999375162
vanR_Cd,gyrB_D426V,0.019783202,0.015663904,-0.019128094,0.058694497,0.660823686,0.280078256,-0.034929273,1.356576645
aph2pp_If,vanR_Cd,0.431766642,0.180111135,-0.01565422,0.879187505,0.657107435,0.285983503,-0.05331497,1.367529839
gyrA_T82I,cfrB,0.01370725,0.009473285,-0.009825694,0.037240195,0.655113886,0.332601148,-0.171113168,1.48134094
blaCDD,aph2pp_If,0.019462791,0.00661173,0.003038342,0.03588724,0.647372451,0.490511056,-0.571124562,1.865869463
gyrB_S366A,gyrA_T82I,0.194471103,0.066180816,0.030068842,0.358873364,0.641038224,0.215845161,0.10484912,1.177227328
spw,gyrB_I139R,0.081491449,0.022341755,0.025991454,0.136991444,0.638398534,0.149575986,0.266831186,1.009965883
gyrB_S366A,aadE,0.08901516,0.017072954,0.046603591,0.131426729,0.635756379,0.04852671,0.51520935,0.756303408
vanZ1,gyrB_I139R,0.112178352,0.00976691,0.087916003,0.1364407,0.634931412,0.052858248,0.503624244,0.766238579
aadE,gyrB_S366A,0.081551622,0.019049984,0.034228838,0.128874406,0.632891749,0.047764727,0.514237589,0.751545908
aac6p_Ie_aph2pp_Ia,gyrA_T82I,0.188115558,0.050982196,0.061468762,0.314762355,0.632451664,0.158658798,0.238321361,1.026581967
vanZ1,gyrB_D426V,0.020388452,0.016342261,-0.020207974,0.060984878,0.623705323,0.430971236,-0.446886577,1.694297223
vanG,erm52,0.013033577,0.004819292,0.001061791,0.025005363,0.623546584,0.384645464,-0.33196572,1.579058887
vanT_Cd,erm52,0.013033577,0.004819292,0.001061791,0.025005363,0.623546584,0.384645464,-0.33196572,1.579058887
vanZ1,cfrC,0.020713856,0.004842632,0.008684091,0.032743621,0.620398371,0.024082174,0.560574934,0.680221807
gyrB_I139R,spw,0.029606511,0.014624721,-0.006723311,0.065936333,0.618828931,0.155859373,0.231652785,1.006005077
gyrA_T82I,gyrB_S366A,0.084372516,0.042921832,-0.022251226,0.190996258,0.597116876,0.227537953,0.031881265,1.162352486
gyrA_T82I,aac6p_Ie_aph2pp_Ia,0.037076185,0.017563934,-0.006555046,0.080707416,0.56904135,0.166973841,0.154255335,0.983827365
tet40,gyrB_I139R,0.073080446,0.008119671,0.052910066,0.093250826,0.566246463,0.040541047,0.465536918,0.666956007
aph3p_IIIa,gyrA_T82I,0.1659278,0.013192713,0.133155284,0.198700316,0.564291541,0.032584673,0.483346725,0.645236357
ant6_Ia,gyrB_I139R,0.072114773,0.009022181,0.049702434,0.094527112,0.560197405,0.050779026,0.43405531,0.686339499
blaCDD_2,gyrB_S366V,0.108739169,0.023984781,0.049157671,0.168320667,0.559324401,0.153405057,0.178245113,0.940403689
sat4,gyrA_T82I,0.163252038,0.020389093,0.112602722,0.213901354,0.554249972,0.056339655,0.414294511,0.694205433
gyrB_I139R,tet40,0.03920671,0.01441514,0.003397516,0.075015904,0.550206539,0.045266561,0.437758168,0.66265491
cfrB,vanG,0.359946218,0.012066506,0.329971355,0.389921081,0.546254936,0.003969019,0.536395347,0.556114524
cfrB,vanT_Cd,0.359946218,0.012066506,0.329971355,0.389921081,0.546254936,0.003969019,0.536395347,0.556114524
gyrB_I139R,ant6_Ia,0.034611194,0.007239137,0.016628182,0.052594206,0.542401094,0.053186967,0.410277344,0.674524845
vanZ1,aph2pp_If,0.014875991,0.009647249,-0.009089103,0.038841086,0.537236237,0.631364949,-1.031161243,2.105633716
gyrB_S366V,blaCDD_2,0.058929988,0.015144391,0.021309234,0.096550742,0.535749043,0.157677451,0.144056541,0.927441545
vanZ1,gyrB_S416A,0.192311824,0.009284191,0.169248614,0.215375035,0.534918906,0.017163731,0.492281835,0.577555977
blaCDD_2,gyrB_S416A,0.124776335,0.02253838,0.068787895,0.180764776,0.530412316,0.117070817,0.239592284,0.821232348
aad9,vanG,0.33691219,0.056592384,0.196328915,0.477495465,0.502580836,0.070495148,0.32746118,0.677700491
aad9,vanT_Cd,0.33691219,0.056592384,0.196328915,0.477495465,0.502580836,0.070495148,0.32746118,0.677700491
aad9,vanS_Cd,0.329908805,0.056404532,0.189792179,0.470025431,0.495615976,0.07244077,0.315663128,0.675568823
gyrB_S416A,blaCDD_2,0.056106396,0.011521146,0.027486283,0.08472651,0.494568959,0.119712846,0.197185764,0.791952153
gyrB_S366A,gyrB_S416A,0.118093527,0.009927142,0.093433139,0.142753916,0.490593232,0.03570603,0.401894536,0.579291927
gyrA_T82I,aph3p_IIIa,0.014637888,0.003645205,0.005582698,0.023693079,0.485507049,0.032414317,0.404985421,0.566028676
vanS_Cd,gyrB_D426V,0.016708878,0.01245727,-0.014236697,0.047654452,0.485320513,0.154830988,0.100699016,0.86994201
vanR_Cd,aph2pp_If,0.014003087,0.008801274,-0.007860489,0.035866664,0.483845381,0.396172111,-0.500300701,1.467991463
gyrA_T82I,sat4,0.014643028,0.001528628,0.010845705,0.018440352,0.475956413,0.053095876,0.344058945,0.607853881
gyrB_S416A,gyrB_S366A,0.063537076,0.009693708,0.039456571,0.087617581,0.459491984,0.027210856,0.391896471,0.527087497
aph2pp_If,vanS_Cd,0.300071707,0.096171591,0.06116823,0.538975183,0.457990844,0.148910487,0.088076688,0.827905
tetM,vanS_Cd,0.329214573,0.021201485,0.276547165,0.38188198,0.44637228,0.044834921,0.334996161,0.557748399
blaCDD,sat4,0.025355247,0.00409134,0.015191795,0.035518699,0.445952221,0.112298049,0.166988404,0.724916039
aad9,vanR_Cd,0.299781962,0.060791206,0.148768236,0.450795689,0.444145622,0.07581449,0.255811988,0.632479256
tetM,vanR_Cd,0.329441126,0.026815572,0.262827553,0.3960547,0.441516684,0.04989532,0.317569838,0.56546353
tetM,vanG,0.324478356,0.022506154,0.268569971,0.380386741,0.435574357,0.044479065,0.325082233,0.54606648
tetM,vanT_Cd,0.324478356,0.022506154,0.268569971,0.380386741,0.435574357,0.044479065,0.325082233,0.54606648
aadE,vanS_Cd,0.301452127,0.024303085,0.241079916,0.361824338,0.430278116,0.048529906,0.309723146,0.550833085
vanG,gyrB_D426V,0.015566601,0.011549491,-0.013123926,0.044257127,0.429742583,0.150875446,0.054947198,0.804537968
vanT_Cd,gyrB_D426V,0.015566601,0.011549491,-0.013123926,0.044257127,0.429742583,0.150875446,0.054947198,0.804537968
spw,gyrA_T82I,0.125179092,0.018261192,0.079815776,0.170542407,0.419672887,0.060270756,0.269952029,0.569393744
vanS_Cd,cfrB,0.012571015,0.005621717,-0.001394104,0.026536134,0.417821716,0.009712587,0.393694313,0.44194912
aadE,vanG,0.292598629,0.026496104,0.226778658,0.358418601,0.413654779,0.050107341,0.289181243,0.538128315
aadE,vanT_Cd,0.292598629,0.026496104,0.226778658,0.358418601,0.413654779,0.050107341,0.289181243,0.538128315
ant6_Ia,gyrB_S366A,0.050109772,0.004599025,0.03868516,0.061534385,0.409800006,0.106813505,0.144460551,0.675139461
spw,tet40,0.027370645,0.010087949,0.00231079,0.0524305,0.400823635,0.092088097,0.172064121,0.629583148
tet40,spw,0.017699664,0.005419526,0.004236814,0.031162514,0.395029004,0.090514039,0.170179665,0.619878342
gyrB_S366A,ant6_Ia,0.025734584,0.008562092,0.004465168,0.047004001,0.394360361,0.112430946,0.115066408,0.673654315
ant6_Ia,gyrA_T82I,0.118580139,0.018691858,0.07214699,0.165013289,0.393144373,0.060073355,0.243913887,0.542374859
aadE,vanR_Cd,0.274040049,0.028211443,0.20395894,0.344121158,0.384716081,0.051795214,0.256049637,0.513382525
blaCDD,aph3p_IIIa,0.024303296,0.00536224,0.010982755,0.037623838,0.37930001,0.121012751,0.07868767,0.679912349
aph2pp_If,vanG,0.243571107,0.076915894,0.052501433,0.43464078,0.36870287,0.119855725,0.070964743,0.666440997
aph2pp_If,vanT_Cd,0.243571107,0.076915894,0.052501433,0.43464078,0.36870287,0.119855725,0.070964743,0.666440997
gyrB_I139R,gyrA_T82I,0.115338824,0.035463904,0.027241603,0.203436045,0.364586909,0.109275265,0.093132103,0.636041716
gyrB_I139R,gyrB_S366V,0.073005804,0.006834492,0.056027984,0.089983624,0.358568778,0.041771807,0.254801857,0.4623357
blaCDD_2,gyrA_T82I,0.110031575,0.004233697,0.099514489,0.12054866,0.353983012,0.011185108,0.326197664,0.381768361
gyrA_T82I,spw,0.018461626,0.004080673,0.008324672,0.02859858,0.3497266,0.053212243,0.217540059,0.48191314
gyrB_S366V,gyrB_I139R,0.049072345,0.008594697,0.027721935,0.070422755,0.341946688,0.044442473,0.231545466,0.452347911
gyrB_I139R,gyrB_S416A,0.083126393,0.005787269,0.06875002,0.097502766,0.338771199,0.03249997,0.258036799,0.419505599
gyrA_T82I,ant6_Ia,0.024147241,0.002297344,0.018440322,0.029854159,0.328823343,0.053825917,0.195112352,0.462534334
gyrA_T82I,gyrB_I139R,0.04940681,0.014768302,0.012720314,0.086093305,0.318731043,0.09985232,0.07068413,0.566777957
tet40,gyrB_S366A,0.040127025,0.007487376,0.021527353,0.058726697,0.314162453,0.018430881,0.268377606,0.359947301
gyrB_S416A,gyrB_I139R,0.046534341,0.007886931,0.026942119,0.066126563,0.312333102,0.035541306,0.224043605,0.4006226
gyrB_S366A,gyrB_S366V,0.063751816,0.010426294,0.037851465,0.089652166,0.31025515,0.042903915,0.203675917,0.416834382
gyrA_T82I,blaCDD_2,0.038249008,0.001028139,0.03569497,0.040803046,0.301886312,0.010773416,0.275123664,0.328648959
gyrB_S366A,tet40,0.021737089,0.005764449,0.007417403,0.036056775,0.301012502,0.019026581,0.253747856,0.348277149
vanG,cfrB,0.010304541,0.004587693,-0.001091919,0.021701002,0.2982527,0.012570755,0.267025214,0.329480187
vanT_Cd,cfrB,0.010304541,0.004587693,-0.001091919,0.021701002,0.2982527,0.012570755,0.267025214,0.329480187
gyrB_S366V,gyrB_S366A,0.040769897,0.003750812,0.031452364,0.05008743,0.293654718,0.034063534,0.209036209,0.378273227
vanG,aad9,0.023927699,0.006593362,0.007548881,0.040306518,0.270033034,0.044562254,0.159334259,0.380731808
vanT_Cd,aad9,0.023927699,0.006593362,0.007548881,0.040306518,0.270033034,0.044562254,0.159334259,0.380731808
vanS_Cd,aad9,0.023619114,0.006666475,0.007058672,0.040179556,0.267423219,0.04711099,0.150393032,0.384453407
vanS_Cd,tetM,0.110850949,0.009750352,0.086629733,0.135072165,0.266971064,0.03557383,0.178600771,0.355341357
sat4,vanS_Cd,0.174654565,0.044785899,0.063400224,0.285908905,0.26360588,0.064274078,0.10394022,0.42327154
sat4,vanR_Cd,0.177057921,0.077007708,-0.01423983,0.368355673,0.263494728,0.109471529,-0.008447625,0.535437081
vanR_Cd,tetM,0.109652841,0.008830724,0.087716106,0.131589575,0.259410496,0.038559776,0.163622702,0.355198291
vanG,tetM,0.108461995,0.009745513,0.084252798,0.132671192,0.25584932,0.034872072,0.169222292,0.342476348
vanT_Cd,tetM,0.108461995,0.009745513,0.084252798,0.132671192,0.25584932,0.034872072,0.169222292,0.342476348
spw,vanS_Cd,0.169405613,0.084683149,-0.04095899,0.379770216,0.250934294,0.119220645,-0.045226206,0.547094794
vanS_Cd,aph2pp_If,0.009670547,0.005266364,-0.003411826,0.022752919,0.243016238,0.118275312,-0.050795924,0.5368284
spw,vanG,0.163240449,0.084539688,-0.046767778,0.373248676,0.239394591,0.117098715,-0.051494745,0.530283926
spw,vanT_Cd,0.163240449,0.084539688,-0.046767778,0.373248676,0.239394591,0.117098715,-0.051494745,0.530283926
aph3p_IIIa,vanS_Cd,0.156848355,0.030808001,0.080317038,0.233379671,0.23651338,0.040455153,0.13601721,0.337009551
vanS_Cd,aadE,0.062011658,0.010265854,0.036509864,0.087513452,0.235805447,0.043103503,0.128730409,0.342880485
vanR_Cd,aad9,0.021272756,0.006577572,0.004933162,0.03761235,0.225207798,0.043234893,0.117806369,0.332609227
spw,vanR_Cd,0.153876349,0.102885556,-0.101705539,0.409458238,0.223900258,0.143099958,-0.131579745,0.579380261
sat4,vanG,0.148214559,0.040400985,0.047852949,0.248576168,0.221624036,0.056784008,0.080564739,0.362683332
sat4,vanT_Cd,0.148214559,0.040400985,0.047852949,0.248576168,0.221624036,0.056784008,0.080564739,0.362683332
vanG,aadE,0.059700577,0.009631836,0.03577377,0.083627383,0.221445058,0.042638987,0.115523943,0.327366174
vanT_Cd,aadE,0.059700577,0.009631836,0.03577377,0.083627383,0.221445058,0.042638987,0.115523943,0.327366174
blaCDD,gyrB_S416A,0.202739605,0.013634604,0.168869372,0.236609838,0.21491515,0.015361437,0.176755224,0.253075076
blaCDD_1,gyrA_T82I,0.062071895,0.004093187,0.051903855,0.072239936,0.208329204,0.019072983,0.160949287,0.255709121
aph3p_IIIa,vanG,0.13843147,0.028974292,0.066455338,0.210407602,0.206958802,0.037414723,0.114015478,0.299902127
aph3p_IIIa,vanT_Cd,0.13843147,0.028974292,0.066455338,0.210407602,0.206958802,0.037414723,0.114015478,0.299902127
vanR_Cd,aadE,0.055745517,0.00936216,0.032488622,0.079002412,0.200528114,0.04206978,0.096020987,0.30503524
aph3p_IIIa,vanR_Cd,0.12601891,0.048911525,0.004515947,0.247521873,0.186882202,0.065754501,0.023538967,0.350225437
ant6_Ia,vanS_Cd,0.127019643,0.058086605,-0.017275482,0.271314768,0.185482733,0.081604683,-0.017234537,0.388200003
vanG,aph2pp_If,0.007801841,0.004254278,-0.002766371,0.018370053,0.176877374,0.081265834,-0.024998149,0.378752896
vanT_Cd,aph2pp_If,0.007801841,0.004254278,-0.002766371,0.018370053,0.176877374,0.081265834,-0.024998149,0.378752896
ant6_Ia,vanG,0.119078713,0.062716845,-0.036718566,0.274875993,0.172021613,0.087058271,-0.04424312,0.388286347
ant6_Ia,vanT_Cd,0.119078713,0.062716845,-0.036718566,0.274875993,0.172021613,0.087058271,-0.04424312,0.388286347
gyrA_T82I,blaCDD_1,0.007141155,0.001651216,0.003039308,0.011243003,0.161997743,0.017653763,0.118143364,0.205852122
ant6_Ia,vanR_Cd,0.096423167,0.066449152,-0.068645678,0.261492012,0.138139357,0.0927966,-0.092380176,0.368658891
vanS_Cd,sat4,0.00702293,0.001887284,0.002334657,0.011711203,0.115027188,0.030557327,0.03911858,0.190935795
vanR_Cd,sat4,0.006994959,0.003108257,-0.00072638,0.014716299,0.114131815,0.050293521,-0.010804218,0.239067848
vanS_Cd,spw,0.012450271,0.008462572,-0.008571922,0.033472465,0.112550059,0.058641321,-0.033123058,0.258223176
vanG,spw,0.011920983,0.008194618,-0.008435577,0.032277543,0.104761027,0.054825675,-0.031433499,0.240955553
vanT_Cd,spw,0.011920983,0.008194618,-0.008435577,0.032277543,0.104761027,0.054825675,-0.031433499,0.240955553
tet40,vanS_Cd,0.071784579,0.003420778,0.063286896,0.080282262,0.104072618,0.003565364,0.095215762,0.112929474
vanS_Cd,aph3p_IIIa,0.006140254,0.001547721,0.002295502,0.009985005,0.100396609,0.01612415,0.060342,0.140451217
vanR_Cd,spw,0.011434167,0.009184521,-0.011381448,0.034249782,0.097551175,0.065940637,-0.066254448,0.261356799
vanG,sat4,0.005901808,0.001611426,0.001898803,0.009904813,0.092258292,0.024550218,0.03127217,0.153244414
vanT_Cd,sat4,0.005901808,0.001611426,0.001898803,0.009904813,0.092258292,0.024550218,0.03127217,0.153244414
vanG,aph3p_IIIa,0.005357204,0.001298038,0.002132698,0.00858171,0.084737558,0.013493396,0.051218105,0.118257011
vanT_Cd,aph3p_IIIa,0.005357204,0.001298038,0.002132698,0.00858171,0.084737558,0.013493396,0.051218105,0.118257011
vanS_Cd,ant6_Ia,0.012053333,0.00637328,-0.003778773,0.027885439,0.079423583,0.036543431,-0.011355332,0.170202498
vanR_Cd,aph3p_IIIa,0.0048773,0.002027624,-0.000159598,0.009914198,0.075033308,0.025472985,0.011754905,0.13831171
tet40,vanG,0.051243222,0.001507086,0.047499414,0.05498703,0.073603143,0.00031944,0.072809611,0.074396675
tet40,vanT_Cd,0.051243222,0.001507086,0.047499414,0.05498703,0.073603143,0.00031944,0.072809611,0.074396675
vanG,ant6_Ia,0.011243214,0.006598242,-0.005147727,0.027634156,0.071983958,0.037258363,-0.020570948,0.164538863
vanT_Cd,ant6_Ia,0.011243214,0.006598242,-0.005147727,0.027634156,0.071983958,0.037258363,-0.020570948,0.164538863
gyrB_S416A,vanS_Cd,0.047860139,0.01956737,-0.000747903,0.096468182,0.057956632,0.023033286,0.000738778,0.115174487
vanR_Cd,ant6_Ia,0.009157285,0.006662747,-0.007393897,0.025708467,0.056291687,0.037939806,-0.037956015,0.150539389
gyrB_S366V,vanS_Cd,0.044082826,0.007244556,0.026086352,0.0620793,0.055956943,0.009584699,0.03214723,0.079766657
gyrB_S416A,vanG,0.041556725,0.020742905,-0.009971509,0.093084958,0.049744436,0.023993108,-0.009857748,0.10934662
gyrB_S416A,vanT_Cd,0.041556725,0.020742905,-0.009971509,0.093084958,0.049744436,0.023993108,-0.009857748,0.10934662
gyrB_S366V,vanG,0.037657917,0.005213167,0.024707692,0.050608142,0.047349529,0.006720953,0.030653756,0.064045302
gyrB_S366V,vanT_Cd,0.037657917,0.005213167,0.024707692,0.050608142,0.047349529,0.006720953,0.030653756,0.064045302
tet40,vanR_Cd,0.033093939,0.001724821,0.028809245,0.037378633,0.047345058,0.003379811,0.038949142,0.055740974
vanS_Cd,tet40,0.0074302,0.002611102,0.000943862,0.013916538,0.041954953,0.003712821,0.032731794,0.051178112
vanG,tet40,0.005235752,0.001675413,0.001073797,0.009397708,0.028678594,0.002094989,0.023474353,0.033882835
vanT_Cd,tet40,0.005235752,0.001675413,0.001073797,0.009397708,0.028678594,0.002094989,0.023474353,0.033882835
vanS_Cd,gyrB_S416A,0.01634714,0.005514479,0.002648414,0.030045866,0.026815871,0.009271004,0.003785421,0.04984632
vanS_Cd,gyrB_S366V,0.012689718,0.001520477,0.008912644,0.016466793,0.024963368,0.004202283,0.014524319,0.035402416
vanG,gyrB_S416A,0.014030223,0.005936568,-0.000717029,0.028777474,0.022490201,0.009437779,-0.000954543,0.045934945
vanT_Cd,gyrB_S416A,0.014030223,0.005936568,-0.000717029,0.028777474,0.022490201,0.009437779,-0.000954543,0.045934945
vanG,gyrB_S366V,0.010763819,0.000871764,0.008598236,0.012929401,0.020730471,0.002825318,0.013711991,0.02774895
vanT_Cd,gyrB_S366V,0.010763819,0.000871764,0.008598236,0.012929401,0.020730471,0.002825318,0.013711991,0.02774895
gyrB_S416A,vanR_Cd,0.01539693,0.019145694,-0.032163612,0.062957471,0.018022256,0.022181655,-0.03708003,0.073124541
vanR_Cd,tet40,0.003329971,0.000846769,0.001226482,0.005433461,0.018021958,0.001830719,0.0134742,0.022569715
gyrB_S366V,vanR_Cd,0.008746392,0.001208229,0.005744985,0.011747799,0.010881141,0.001644053,0.006797087,0.014965195
