Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
vanR_D,vanB,0.127574071,0.062411348,0.115190306,0.139957837,16.94975118,11.41052099,14.68565626,19.2138461
vanR_B,vanX_D,0.155341083,0.049054805,0.145607546,0.165074621,16.93834078,10.36832444,14.88104026,18.99564129
vanR_B,vanR_D,0.162928045,0.05508296,0.15199839,0.173857699,16.92791534,8.603772851,15.22074014,18.63509053
vanD,vanB,0.126253094,0.064978787,0.113359893,0.139146295,16.84280873,11.85183078,14.49114838,19.19446908
ermB,tetM,0.299599774,0.030323038,0.293583025,0.305616522,16.80817621,7.016985204,15.41585411,18.20049831
vanS_B,vanX_D,0.162217683,0.054121654,0.151478772,0.172956593,16.79853993,9.347363095,14.9438203,18.65325956
arsA,cadC,0.459565584,0.113694441,0.43700614,0.482125028,16.74769311,6.150753999,15.52725007,17.96813614
vanH_D,vanB,0.125437433,0.059840034,0.113563872,0.137310994,16.73870762,10.18554705,14.7176741,18.75974113
vanH_B,vanD,0.150877164,0.068283952,0.137328146,0.164426181,16.65726001,11.32854871,14.40943017,18.90508985
merA,tetO_W_32_O,0.238270813,0.169278543,0.204682278,0.271859349,16.55786801,12.4694107,14.0836664,19.03206962
vanH_B,vanR_D,0.149589322,0.075211466,0.134665735,0.164512909,16.55781332,13.72484368,13.83450657,19.28112007
vanB,vanH_D,0.153454898,0.071307983,0.139305847,0.167603949,16.54293173,11.67163415,14.2270263,18.85883716
vanB,vanR_D,0.149858863,0.064969764,0.136967452,0.162750274,16.5292146,11.85150568,14.17761875,18.88081045
vanS_D,vanS_B,0.115756485,0.053293427,0.105181913,0.126331057,16.51273708,11.01324681,14.32746998,18.69800418
