Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
blaTEM_1,merP,0.651700646,0.073828859,0.637051399,0.666349894,75.87329218,52.96190157,65.36450189,86.38208247
aph6_Id,merP,0.651436644,0.063082517,0.638919704,0.663953584,86.04132903,48.58468424,76.40107363,95.68158444
aph6_Id,merR,0.65128824,0.064192943,0.638550967,0.664025512,86.8895684,46.68295499,77.62665733,96.15247946
aph6_Id,merT,0.650360575,0.06324607,0.637811183,0.662909967,86.16539373,51.63463923,75.91996109,96.41082637
blaTEM_1,merT,0.65030228,0.072556995,0.635905398,0.664699162,79.22380673,60.35135751,67.24878807,91.19882539
blaTEM_1,merR,0.649994323,0.07323545,0.635462821,0.664525825,77.89864677,57.17703372,66.55348281,89.24381073
aph6_Id,merC,0.64982494,0.064643204,0.636998326,0.662651554,87.32245117,49.44120785,77.5122429,97.13265944
aph3pp_Ib,merC,0.64615649,0.066427004,0.632975931,0.659337049,82.96934276,56.63037558,71.73264764,94.20603788
aph3pp_Ib,merT,0.645443456,0.064093687,0.632725878,0.658161034,80.56019767,49.97220578,70.64462789,90.47576745
aph3pp_Ib,merP,0.64536363,0.066797972,0.632109463,0.658617797,84.73685918,56.76352096,73.47374513,95.99997323
aph3pp_Ib,merR,0.645292222,0.066194221,0.632157853,0.658426592,83.98965511,56.68836876,72.74145289,95.23785734
aph6_Id,dfrA7,0.643805904,0.062642652,0.631376243,0.656235565,54.61630755,38.34728951,47.00737335,62.22524174
aph6_Id,sul1,0.643327899,0.065880124,0.630255853,0.656399945,55.76799671,44.02330533,47.03281784,64.50317558
blaTEM_1,dfrA7,0.642853495,0.07540307,0.62789189,0.6578151,54.88525839,54.71774045,44.02807157,65.7424452
blaTEM_1,sul1,0.642728753,0.073220979,0.628200122,0.657257384,51.20536292,46.81777188,41.91570126,60.49502458
sul2,merR,0.64258242,0.064809345,0.629722839,0.655442,86.79013678,52.1229907,76.44780461,97.13246895
sul2,merP,0.642065509,0.063748046,0.629416513,0.654714504,87.58331367,54.12589496,76.84356184,98.3230655
blaTEM_1,qacEdelta1,0.641625692,0.075003031,0.626743463,0.65650792,51.43167022,49.98479813,41.51360184,61.34973859
sul2,merC,0.641463432,0.063876645,0.62878892,0.654137944,86.87173068,52.0920194,76.53554389,97.20791747
sul2,merT,0.641394746,0.064600251,0.628576655,0.654212838,86.67089951,54.50673054,75.85558164,97.48621738
aph6_Id,qacEdelta1,0.641185795,0.062855666,0.628713867,0.653657722,54.5399948,38.64048471,46.87288432,62.20710528
aph6_Id,catA1,0.640492909,0.061076548,0.628373997,0.652611822,92.58168913,94.28578016,73.8733448,111.2900335
aph3pp_Ib,sul1,0.640088225,0.065020642,0.627186719,0.652989731,51.43588364,38.08592845,43.87880915,58.99295812
blaTEM_1,catA1,0.637917881,0.070880332,0.623853685,0.651982076,103.4911489,135.1198204,76.68044509,130.3018527
aph3pp_Ib,qacEdelta1,0.637914765,0.065969168,0.624825051,0.65100448,52.00180147,39.53854457,44.15649643,59.84710651
sul2,sul1,0.637816109,0.063119213,0.625291888,0.65034033,52.43200569,37.77910872,44.9358109,59.92820049
aph3pp_Ib,dfrA7,0.637579344,0.064975755,0.624686745,0.650471944,50.5044479,38.79894525,42.80589542,58.20300039
aph3pp_Ib,catA1,0.637013441,0.062636447,0.624585011,0.649441871,84.84878016,89.62968748,67.06430563,102.6332547
sul2,qacEdelta1,0.635085661,0.066142748,0.621961505,0.648209817,55.31698063,46.72571211,46.04558563,64.58837564
sul2,dfrA7,0.634145176,0.06535627,0.621177074,0.647113278,54.61507142,42.1713639,46.24735791,62.98278493
sul2,catA1,0.62844416,0.063455593,0.615853193,0.641035126,92.4935273,100.8417824,72.48432989,112.5027247
merC,gyrA_S83F,0.501307213,0.063265484,0.488753968,0.513860457,7.492537849,2.969241943,6.903375829,8.081699869
merT,gyrA_S83F,0.499880605,0.063845072,0.487212358,0.512548853,7.292713085,3.008170482,6.695826798,7.889599371
