Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
tetB,aph3p_VIb,0.315649644,0.066719063,0.302411135,0.328888154,0.950610568,0.191311901,0.912650136,0.988570999
tetB,tetY,0.31252774,0.0682598,0.298983514,0.326071965,0.943943443,0.218164205,0.900654932,0.987231955
tetB,merE,0.307988539,0.039736874,0.300103881,0.315873197,0.922637889,0.087750069,0.905226372,0.940049407
tetB,aadA5,0.306165737,0.037944928,0.29863664,0.313694834,0.919328335,0.097293726,0.900023149,0.938633521
tetB,blaOXA_69,0.304973929,0.044410666,0.29616189,0.313785969,0.909751179,0.1003165,0.889846209,0.929656149
tetB,tetA,0.304251103,0.04139198,0.296038036,0.31246417,0.908706689,0.088452098,0.891155873,0.926257504
tetB,aac6p_Ib3,0.301475977,0.066798448,0.288221716,0.314730238,0.90814048,0.213213615,0.865834273,0.950446687
tetB,blaADC_11,0.30098599,0.039409111,0.293166367,0.308805612,0.902234826,0.091581268,0.884063115,0.920406536
tetB,aph3p_VI,0.299070443,0.032645447,0.292592878,0.305548007,0.891985673,0.068380926,0.878417414,0.905553933
tetB,blaOXA_834,0.296172385,0.064071562,0.283459197,0.308885573,0.891042684,0.195505556,0.85225014,0.929835228
tetB,blaOXA_82,0.295129174,0.046276827,0.285946847,0.3043115,0.884216853,0.107298665,0.86292647,0.905507236
tetB,blaADC_33,0.292116877,0.052523383,0.281695098,0.302538656,0.873670283,0.135361276,0.84681167,0.900528897
tetB,aph3p_VIa,0.289917514,0.035638407,0.282846081,0.296988947,0.863951388,0.072905124,0.84948543,0.878417347
tetB,blaADC_76,0.28847302,0.045855537,0.279374286,0.297571753,0.861057433,0.109495476,0.839331155,0.882783711
tetB,blaOXA_68,0.284708918,0.040264831,0.276719502,0.292698334,0.852528025,0.100636666,0.832559527,0.872496523
tetB,blaOXA_104,0.284508308,0.050970993,0.274394557,0.294622059,0.850522558,0.117955666,0.827117595,0.873927522
tetB,blaOXA_10,0.279327193,0.038010135,0.271785158,0.286869229,0.834150181,0.088718001,0.816546605,0.851753757
tetB,aac3_Ia,0.25315923,0.029052422,0.247394599,0.258923861,0.716788659,0.058839572,0.705113612,0.728463707
tetB,blaOXA_259,0.16570169,0.033609668,0.159032803,0.172370577,0.491077752,0.090479253,0.473124705,0.509030799
tetB,blaADC_26,0.158302003,0.026602064,0.153023576,0.163580429,0.4594175,0.06972884,0.445581785,0.473253214
tetB,blaOXA_51,0.084901561,0.032812145,0.07839092,0.091412203,0.255231846,0.102905593,0.234813144,0.275650548
tetX5,tetY,0.962782501,0.0522063,0.952423639,0.973141364,821.3062535,1321.438257,559.1042346,1083.508272
tetX5,aph3p_VIb,0.076802597,0.069538265,0.063004697,0.090600498,6.879049613,7.641489716,5.36281227,8.395286956
tetX5,blaPER_1,0.07607748,0.061354351,0.063903445,0.088251514,8.707469157,17.44891912,5.245225047,12.16971327
tetX5,blaPER,0.058968118,0.044903588,0.050058272,0.067877964,7.431533816,20.1087195,3.441527606,11.42154003
tetX5,blaADC_25,0.041816037,0.031084573,0.035648184,0.047983891,3.857856828,4.678213827,2.92959771,4.786115946
tetX5,blaOXA_834,0.034884604,0.031876835,0.028559548,0.041209659,2.796759364,2.546016056,2.291574542,3.301944186
tetX5,sul2,0.033580642,0.011705349,0.031258047,0.035903237,8.969446815,2.177803586,8.537323335,9.401570294
tetX5,blaADC_11,0.019832417,0.010647051,0.017719811,0.021945023,1.683532463,1.353841837,1.414900871,1.952164056
tetX5,aph3p_VI,0.019526187,0.009573524,0.017626592,0.021425782,1.654128409,1.169036163,1.422166272,1.886090547
tetX5,aadA2,0.017449547,0.010745604,0.015317386,0.019581708,1.373199991,0.900678903,1.194485757,1.551914226
tetX5,blaADC_222,0.016725762,0.012209465,0.014303139,0.019148384,1.291998591,0.884091942,1.116575569,1.467421613
tetX5,blaOXA_82,0.015964674,0.010845666,0.013812658,0.018116689,1.216673501,0.818530917,1.054259209,1.379087793
tetX5,blaOXA_95,0.015696472,0.011874576,0.013340299,0.018052646,1.245634268,0.817132762,1.0834974,1.407771136
tetX5,blaADC_33,0.015463403,0.012476052,0.012987883,0.017938922,1.196392434,0.918982793,1.014046311,1.378738558
tetX5,adeS_G336S,0.015402601,0.013732065,0.012677861,0.01812734,1.143372895,0.958492906,0.953187107,1.333558682
tetX5,blaOXA_69,0.015378482,0.008815696,0.013629257,0.017127708,1.227012698,0.630025996,1.102001872,1.352023524
tetX5,blaOXA_402,0.015310034,0.019456503,0.011449442,0.019170627,1.236666762,1.666961243,0.905905487,1.567428038
tetX5,cmlA,0.01517957,0.011484177,0.01290086,0.017458279,1.133568071,0.764283567,0.98191763,1.285218512
tetX5,parC_E88K,0.015147701,0.00870789,0.013419866,0.016875535,1.170046446,0.63028157,1.044984908,1.295107983
tetX5,cmlA5,0.015129049,0.011713219,0.012804892,0.017453206,1.089771146,0.745706582,0.941806782,1.23773551
tetX5,blaOXA_20,0.015017247,0.017800649,0.011485212,0.018549282,1.170019555,1.354697483,0.901218184,1.438820926
tetX5,blaADC_169,0.014970979,0.016392625,0.011718327,0.018223632,1.059756899,1.063274568,0.848780157,1.270733641
