Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
silF,oqxB5,0.071455003,0.026384505,0.066219744,0.076690261,6.398505248,2.716814952,5.859430219,6.937580276
silF,fosA5,0.068912988,0.035065036,0.061955324,0.075870652,5.289125632,2.640496542,4.765193832,5.813057432
silF,oqxB17,0.029682595,0.031512039,0.023429922,0.035935267,2.190294704,2.322548188,1.729450755,2.651138652
silF,blaSHV_168,0.026536393,0.028974081,0.020787306,0.032285479,2.020237844,2.23019817,1.577718143,2.462757546
silF,oqxA10,0.022154854,0.008339647,0.020500087,0.023809621,1.664017239,0.612244892,1.54253457,1.785499908
silF,blaSHV_76,0.020467927,0.016168011,0.017259843,0.023676011,1.554416589,1.256424353,1.305114739,1.803718439
silF,blaSHV_32,0.019231868,0.01626904,0.016003737,0.022459998,1.46091377,1.31819028,1.19935622,1.72247132
silF,blaCMY,0.017882685,0.039328638,0.01007903,0.02568634,1.294407426,2.832032262,0.732470784,1.856344068
silF,blaCTX_M_15,0.01781093,0.004807955,0.016856927,0.018764933,1.372034492,0.28471472,1.315540914,1.428528069
silF,oqxB6,0.017231883,0.016617177,0.013934674,0.020529091,1.27185453,1.276369965,1.018595038,1.525114022
silF,blaCTX_M,0.016586427,0.004173737,0.015758267,0.017414587,1.270521499,0.303755216,1.210249874,1.330793124
silF,fosA7,0.016513865,0.00784863,0.014956527,0.018071203,1.241102175,0.571045091,1.127794439,1.35440991
silF,blaOXA_181,0.016435449,0.019749619,0.012516696,0.020354202,1.198130465,1.460661254,0.908303583,1.487957347
silF,blaSHV_207,0.016360388,0.023936824,0.011610802,0.021109973,1.205442902,1.776699571,0.852907162,1.557978643
silF,blaSHV_71,0.016221423,0.027415482,0.010781596,0.021661249,1.132192981,1.766093339,0.781761747,1.482624216
silF,terE,0.0160237,0.012173441,0.013608225,0.018439175,1.182410672,0.937159177,0.996457959,1.368363384
silF,blaSHV_108,0.015892685,0.025507781,0.010831388,0.020953983,1.160326111,1.843625839,0.794510746,1.526141475
silF,floR,0.015403444,0.013518832,0.012721014,0.018085873,1.109800006,0.947208313,0.921853327,1.297746685
silF,dfrA12,0.01530877,0.010471015,0.013231094,0.017386447,1.146471627,0.868054181,0.974230845,1.318712409
silF,qnrS1,0.01529263,0.026456728,0.010043041,0.020542219,1.180165707,2.053588359,0.772689223,1.58764219
silF,merC,0.015240602,0.011025815,0.013052841,0.017428363,1.115945734,0.791912093,0.958813194,1.273078274
silF,aph3p_Ia,0.015132987,0.012506913,0.012651344,0.01761463,1.106570589,0.93060105,0.921919151,1.291222027
silF,blaSHV_25,0.015121229,0.014532176,0.01223773,0.018004728,1.113950643,1.092319559,0.897210745,1.330690542
silF,crcB,0.015063585,0.005898307,0.013893233,0.016233937,1.120377466,0.443649302,1.03234782,1.208407113
silF,mphA,0.014872804,0.01299761,0.012293796,0.017451811,1.068203366,0.905494139,0.888533683,1.247873048
silF,ant2pp_Ia,0.01480481,0.018086942,0.011215968,0.018393652,1.104279684,1.450433487,0.816482213,1.392077155
silF,qnrB,0.01470309,0.007141968,0.013285968,0.016120211,1.085236927,0.493693639,0.987277399,1.183196456
silF,blaCTX_M_14,0.014637607,0.011510138,0.012353746,0.016921468,1.082689191,0.878504696,0.9083748,1.257003582
silF,catA1,0.014620288,0.013298791,0.011981519,0.017259057,1.077875508,0.991001586,0.881239294,1.274511723
silF,armA,0.014552575,0.015554125,0.011466299,0.017638851,1.103724309,1.255223729,0.854660689,1.35278793
silF,aac6p_Ib_cr,0.014549775,0.006557448,0.013248635,0.015850915,1.064813837,0.435873719,0.978327035,1.15130064
silF,aac3_IId,0.014536411,0.007264663,0.013094945,0.015977878,1.076997717,0.524354742,0.972954361,1.181041074
silF,aac3_IIe,0.014536063,0.010698656,0.012413217,0.016658908,1.082309109,0.850280878,0.913594936,1.251023283
silF,floR2,0.014531353,0.017244214,0.011109727,0.017952979,1.056788578,1.201501338,0.818384646,1.29519251
silF,blaSHV_1,0.014214785,0.00259816,0.013699253,0.014730316,1.158657374,0.223158277,1.11437793,1.202936817
silF,merT,0.014161196,0.008344001,0.012505565,0.015816827,1.056495757,0.643914379,0.928729175,1.18426234
silF,oqxB19,0.014120065,0.003440992,0.013437298,0.014802833,1.015457751,0.202433273,0.975290598,1.055624904
silF,merR,0.01410526,0.010073395,0.01210648,0.01610404,1.038300327,0.753517824,0.888786043,1.187814611
silF,aph4_Ia,0.014031835,0.013836622,0.011286349,0.016777321,1.036297878,1.032530077,0.83142151,1.241174246
silF,tetG,0.014024778,0.014531506,0.011141412,0.016908144,1.022329208,1.04578007,0.814823754,1.229834662
silF,sul2,0.013974272,0.007060688,0.012573278,0.015375265,1.033960447,0.518120854,0.931154029,1.136766865
silF,fosA10,0.013971714,0.009306473,0.012125108,0.01581832,1.011290996,0.693136755,0.873757626,1.148824366
silF,blaSHV_33,0.013971185,0.011637264,0.0116621,0.016280271,1.013689735,0.81252499,0.852467149,1.174912321
silF,ble,0.013962485,0.015010464,0.010984083,0.016940887,1.019251319,1.068939189,0.807150593,1.231352045
silF,aph6_Id,0.013955168,0.008950717,0.012179152,0.015731185,1.00329056,0.628230911,0.878635918,1.127945202
silF,cmlA,0.013944466,0.017336446,0.010504539,0.017384393,1.002127484,1.25478619,0.753150681,1.251104287
