Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrA23,ncrY,0.006123178,0.011456161,0.003850027,0.008396329,1.025714953,1.966374662,0.63554356,1.415886347
dfrA23,tetB,0.006091253,0.003367628,0.005423043,0.006759463,1.111813275,0.503091255,1.011989056,1.211637495
dfrA23,blaEC_5,0.00607163,0.005773299,0.004926082,0.007217177,0.990179615,0.77495197,0.836412332,1.143946899
dfrA23,blaTEM,0.006034085,0.002816743,0.005475182,0.006592988,1.152266877,0.44632884,1.063705552,1.240828202
dfrA23,merR,0.006029101,0.003068526,0.005420239,0.006637963,1.112908157,0.406253565,1.032298636,1.193517678
dfrA23,parC_E84G,0.006022137,0.012867829,0.00346888,0.008575393,1.015294288,2.263134901,0.566239224,1.464349351
dfrA23,arsD,0.006016019,0.006081787,0.004809261,0.007222778,1.126454064,1.24342413,0.879731741,1.373176388
dfrA23,arsR,0.005971349,0.007468484,0.00448944,0.007453258,1.001069846,1.481766808,0.707055164,1.295084528
dfrA23,pcoA,0.005953033,0.004688547,0.005022724,0.006883343,1.072967274,0.74407604,0.925326445,1.220608103
dfrA23,blaTEM_1,0.005935089,0.002728008,0.005393793,0.006476385,1.163206376,0.435242448,1.076844831,1.24956792
dfrA23,gyrA_S83L,0.005895264,0.002766038,0.005346422,0.006444106,1.078615127,0.326411675,1.013847969,1.143382285
dfrA23,aph3pp_Ib,0.005827367,0.002336162,0.005363822,0.006290912,1.252096413,0.704787461,1.112251291,1.391941536
dfrA23,glpT_E448K,0.005807846,0.002567962,0.005298307,0.006317386,1.077011081,0.304122896,1.016666501,1.137355662
dfrA23,terC,0.005780723,0.015168153,0.002771032,0.008790413,1.05156343,2.922624738,0.471651275,1.631475585
dfrA23,parC_A56T,0.005778417,0.007793827,0.004231953,0.007324882,1.099853544,1.527161991,0.796831473,1.402875615
dfrA23,aph6_Id,0.005765622,0.002414334,0.005286565,0.006244678,1.152842844,0.370028831,1.079421096,1.226264592
dfrA23,acrF,0.005765205,0.002417596,0.005285502,0.006244909,1.088744465,0.303601961,1.028503249,1.148985681
dfrA23,tetA,0.005759588,0.002541061,0.005255387,0.00626379,1.100816053,0.397024034,1.022037871,1.179594234
dfrA23,blaEC,0.005753199,0.002495233,0.005258091,0.006248308,1.128969656,0.429481275,1.043751254,1.214188059
dfrA23,emrE,0.005749266,0.002608316,0.005231719,0.006266812,1.106769699,0.492578289,1.00903148,1.204507918
dfrA23,mdtM,0.005734813,0.002434359,0.005251783,0.006217843,1.081665575,0.335605865,1.01507409,1.14825706
dfrA23,parC_S80I,0.005728438,0.002828671,0.005167168,0.006289708,1.053175301,0.382609813,0.977257214,1.129093389
dfrA23,parE_I355T,0.005706924,0.00877132,0.003966504,0.007447344,1.049132338,1.687920725,0.714212246,1.384052429
dfrA23,arsA,0.00569928,0.00775924,0.004159678,0.007238881,0.962193457,1.447440898,0.674989781,1.249397134
dfrA23,merP,0.005693782,0.002886304,0.005121076,0.006266487,1.055694149,0.376018138,0.981083992,1.130304305
dfrA23,pmrB_Y358N,0.00568076,0.003326823,0.005020646,0.006340874,1.042502806,0.636218086,0.916263335,1.168742277
dfrA23,merC,0.005672993,0.003003944,0.005076945,0.00626904,1.030173868,0.429427121,0.944966211,1.115381525
dfrA23,cyaA_S352T,0.005668159,0.004546429,0.004766049,0.006570269,1.0425042,0.846277411,0.874584402,1.210423999
dfrA23,dfrA8,0.005642568,0.005310571,0.004588835,0.0066963,1.06847299,1.087078861,0.852772959,1.28417302
dfrA23,emrD,0.005621947,0.002731289,0.00508,0.006163894,1.003777707,0.358566661,0.932630303,1.074925112
dfrA23,sul2,0.005583908,0.002398723,0.005107949,0.006059866,1.10221417,0.400693091,1.022707967,1.181720372
dfrA23,blaCTX_M_27,0.005577867,0.003188225,0.004945254,0.00621048,0.997481437,0.52851458,0.892612678,1.102350196
dfrA23,merT,0.005517354,0.002770727,0.004967582,0.006067126,1.014377568,0.3863988,0.937707663,1.091047473
dfrA23,blaCTX_M_32,0.005512769,0.009087255,0.00370966,0.007315877,1.005479336,1.927140016,0.623092947,1.387865725
